date,product_id,category,season,cost_price,competitor_price,stock_level,promotion,day_of_week,current_price,discount,effective_price,units_sold,revenue
2024-04-16,P0289,Electronics,Spring,19.63,15.35,609,0,Fri,24.53,0.0,24.53,58,1422.74
2024-04-17,P0289,Snacks,Winter,37.74,30.21,285,0,Wed,58.58,0.0,58.58,20,1171.6
2024-04-18,P0289,Electronics,Spring,69.7,10.91,841,0,Sat,118.51,0.0,118.51,1,118.51
2024-04-19,P0289,Clothing,Summer,95.97,44.38,739,0,Sat,124.69,0.0,124.69,1,124.69
2024-04-20,P0289,Electronics,Summer,21.84,73.45,510,1,Sat,39.28,0.16,32.9952,136,4487.35
2024-04-21,P0289,Beverages,Winter,30.68,57.18,592,0,Sun,39.02,0.0,39.02,67,2614.34
2024-04-22,P0289,Snacks,Autumn,1.21,86.72,617,1,Thu,2.17,0.16,1.8228,154,280.71
2024-04-23,P0289,Groceries,Spring,23.31,15.31,155,1,Sun,31.25,0.12,27.5,12,330.0
2024-04-24,P0289,Groceries,Spring,42.43,41.5,882,0,Wed,58.64,0.0,58.64,30,1759.2
2024-04-25,P0289,Snacks,Winter,46.71,50.62,275,0,Fri,81.73,0.0,81.73,10,817.3
2024-04-26,P0289,Groceries,Summer,27.37,55.7,577,0,Sun,36.3,0.0,36.3,36,1306.8
2024-04-27,P0289,Snacks,Spring,15.88,9.17,29,0,Tue,24.41,0.0,24.41,1,24.41
2024-04-28,P0289,Beverages,Summer,56.74,8.64,561,0,Sun,68.35,0.0,68.35,1,68.35
2024-04-29,P0289,Beverages,Summer,41.51,11.05,801,1,Mon,59.65,0.19,48.316500000000005,1,48.32
2024-01-01,P0290,Electronics,Autumn,43.2,17.7,399,1,Thu,50.45,0.19,40.86450000000001,1,40.86
2024-01-02,P0290,Groceries,Summer,89.6,1.05,848,1,Tue,138.46,0.17,114.9218,1,114.92
2024-01-03,P0290,Snacks,Summer,56.58,36.93,471,0,Sun,96.1,0.0,96.1,1,96.1
2024-01-04,P0290,Beverages,Spring,39.45,49.95,29,1,Sun,54.29,0.19,43.974900000000005,67,2946.32
2024-01-05,P0290,Electronics,Autumn,26.13,66.3,280,1,Tue,36.94,0.2,29.552,152,4491.9
2024-01-06,P0290,Groceries,Autumn,43.43,4.26,953,0,Thu,62.91,0.0,62.91,1,62.91
2024-01-07,P0290,Groceries,Winter,86.32,53.96,784,1,Tue,131.31,0.22,102.4218,12,1229.06
2024-01-08,P0290,Groceries,Winter,96.54,112.63,715,0,Wed,117.1,0.0,117.1,101,11827.1
2024-01-09,P0290,Beverages,Winter,38.35,90.4,113,1,Wed,42.57,0.2,34.056000000000004,38,1294.13
2024-01-10,P0290,Beverages,Autumn,21.69,39.21,798,0,Mon,27.84,0.0,27.84,102,2839.68
2024-01-11,P0290,Groceries,Summer,91.54,63.62,79,1,Fri,133.48,0.21,105.44919999999999,45,4745.21
2024-01-12,P0290,Beverages,Autumn,15.3,84.13,727,1,Fri,23.72,0.23,18.2644,62,1132.39
2024-01-13,P0290,Groceries,Summer,30.44,19.38,64,0,Tue,38.45,0.0,38.45,1,38.45
2024-01-14,P0290,Household,Winter,21.21,9.58,368,1,Fri,26.3,0.23,20.251,10,202.51
2024-01-15,P0290,Beverages,Winter,57.02,74.65,258,0,Tue,94.35,0.0,94.35,52,4906.2
2024-01-16,P0290,Snacks,Summer,41.46,88.71,196,0,Tue,45.98,0.0,45.98,68,3126.64
2024-01-17,P0290,Beverages,Summer,29.43,62.19,494,0,Thu,49.36,0.0,49.36,97,4787.92
2024-01-18,P0290,Groceries,Winter,77.02,83.76,703,0,Mon,100.51,0.0,100.51,28,2814.28
2024-01-19,P0290,Snacks,Summer,66.75,86.56,107,1,Sun,119.86,0.06,112.66839999999999,14,1577.36
2024-01-20,P0290,Electronics,Autumn,99.56,77.65,967,0,Fri,114.81,0.0,114.81,17,1951.77
2024-01-21,P0290,Snacks,Winter,31.89,112.46,568,1,Mon,42.38,0.05,40.261,76,3059.84
2024-01-22,P0290,Snacks,Autumn,84.68,64.79,866,1,Sun,103.67,0.15,88.1195,32,2819.82
2024-01-23,P0290,Beverages,Winter,30.95,7.78,919,1,Wed,52.52,0.2,42.016000000000005,1,42.02
2024-01-24,P0290,Clothing,Spring,1.89,68.25,481,1,Mon,2.91,0.16,2.4444,182,444.88
2024-01-25,P0290,Snacks,Autumn,15.94,77.09,717,0,Wed,20.14,0.0,20.14,174,3504.36
2024-01-26,P0290,Snacks,Spring,51.34,41.55,459,1,Tue,89.14,0.23,68.6378,42,2882.79
2024-01-27,P0290,Groceries,Winter,81.19,57.26,608,1,Sun,108.89,0.11,96.9121,31,3004.28
2024-01-28,P0290,Beverages,Autumn,6.68,92.69,319,0,Fri,8.99,0.0,8.99,164,1474.36
2024-01-29,P0290,Groceries,Autumn,83.37,86.54,210,0,Tue,112.13,0.0,112.13,28,3139.64
2024-01-30,P0290,Beverages,Autumn,71.89,22.14,57,0,Mon,119.23,0.0,119.23,1,119.23
2024-01-31,P0290,Electronics,Summer,4.42,29.32,565,1,Tue,6.34,0.2,5.072,59,299.25
2024-02-01,P0290,Clothing,Autumn,11.52,68.91,664,1,Fri,18.79,0.09,17.0989,127,2171.56
2024-02-02,P0290,Snacks,Autumn,8.49,47.45,793,0,Sat,11.35,0.0,11.35,109,1237.15
2024-02-03,P0290,Beverages,Spring,68.22,90.31,378,0,Mon,103.43,0.0,103.43,47,4861.21
2024-02-04,P0290,Snacks,Autumn,56.54,13.05,68,0,Wed,69.32,0.0,69.32,1,69.32
2024-02-05,P0290,Snacks,Summer,36.53,39.75,391,0,Sat,47.58,0.0,47.58,28,1332.24
2024-02-06,P0290,Household,Autumn,9.74,44.75,774,0,Fri,16.47,0.0,16.47,49,807.03
2024-02-07,P0290,Groceries,Spring,39.91,52.25,386,0,Thu,46.62,0.0,46.62,31,1445.22
2024-02-08,P0290,Clothing,Autumn,68.54,92.19,85,0,Mon,106.08,0.0,106.08,36,3818.88
2024-02-09,P0290,Beverages,Autumn,10.25,3.2,824,0,Thu,16.35,0.0,16.35,1,16.35
2024-02-10,P0290,Electronics,Spring,85.8,18.21,735,0,Sun,128.19,0.0,128.19,1,128.19
2024-02-11,P0290,Clothing,Winter,7.23,66.59,425,0,Thu,8.82,0.0,8.82,61,538.02
2024-02-12,P0290,Household,Autumn,61.21,58.93,143,0,Sun,92.67,0.0,92.67,23,2131.41
2024-02-13,P0290,Groceries,Winter,19.73,114.23,663,0,Thu,24.0,0.0,24.0,72,1728.0
2024-02-14,P0290,Electronics,Spring,10.07,7.65,380,0,Mon,14.92,0.0,14.92,17,253.64
2024-02-15,P0290,Electronics,Spring,36.14,36.29,930,0,Sun,53.76,0.0,53.76,27,1451.52
2024-02-16,P0290,Snacks,Winter,67.03,93.57,449,1,Wed,88.35,0.19,71.5635,108,7728.86
2024-02-17,P0290,Groceries,Summer,12.98,115.4,615,1,Thu,16.9,0.24,12.844,223,2864.21
2024-02-18,P0290,Household,Summer,48.09,119.31,371,0,Mon,71.75,0.0,71.75,53,3802.75
2024-02-19,P0290,Beverages,Spring,41.2,35.71,306,1,Tue,59.49,0.17,49.3767,68,3357.62
2024-02-20,P0290,Beverages,Summer,43.32,71.88,374,0,Thu,50.44,0.0,50.44,31,1563.64
2024-02-21,P0290,Household,Summer,94.4,114.97,382,0,Mon,139.35,0.0,139.35,67,9336.45
2024-02-22,P0290,Snacks,Spring,35.55,117.29,580,0,Fri,57.52,0.0,57.52,36,2070.72
2024-02-23,P0290,Snacks,Autumn,99.17,15.02,43,1,Sat,125.68,0.05,119.396,1,119.4
2024-02-24,P0290,Electronics,Autumn,54.3,43.18,324,1,Sat,68.49,0.07,63.69569999999999,76,4840.87
2024-02-25,P0290,Groceries,Autumn,84.41,88.3,589,0,Tue,132.07,0.0,132.07,57,7527.99
2024-02-26,P0290,Electronics,Summer,35.54,67.52,879,0,Wed,43.43,0.0,43.43,33,1433.19
2024-02-27,P0290,Beverages,Winter,9.39,69.56,743,1,Wed,16.76,0.15,14.246,43,612.58
2024-02-28,P0290,Household,Summer,9.36,52.24,816,1,Sun,11.84,0.21,9.3536,39,364.79
2024-02-29,P0290,Groceries,Autumn,57.84,101.47,315,1,Tue,82.92,0.05,78.774,80,6301.92
2024-03-01,P0290,Household,Spring,93.06,8.67,729,1,Mon,121.0,0.14,104.06,1,104.06
2024-03-02,P0290,Groceries,Spring,8.05,28.28,621,0,Sat,11.34,0.0,11.34,70,793.8
2024-03-03,P0290,Clothing,Spring,69.22,84.67,60,0,Sat,110.29,0.0,110.29,56,6176.24
2024-03-04,P0290,Beverages,Summer,56.76,98.5,867,0,Fri,66.85,0.0,66.85,123,8222.55
2024-03-05,P0290,Beverages,Winter,65.57,116.51,737,0,Tue,103.26,0.0,103.26,69,7124.94
2024-03-06,P0290,Clothing,Autumn,22.34,36.24,816,0,Sat,36.5,0.0,36.5,28,1022.0
2024-03-07,P0290,Groceries,Spring,7.98,27.22,682,1,Fri,12.97,0.13,11.283900000000001,146,1647.45
2024-03-08,P0290,Snacks,Autumn,8.4,31.75,636,0,Fri,12.55,0.0,12.55,55,690.25
2024-03-09,P0290,Groceries,Autumn,25.43,30.67,350,1,Thu,43.93,0.22,34.2654,86,2946.82
2024-03-10,P0290,Beverages,Summer,22.15,57.73,883,0,Thu,29.52,0.0,29.52,25,738.0
2024-03-11,P0290,Household,Spring,13.51,34.76,758,1,Thu,22.45,0.2,17.96,164,2945.44
2024-03-12,P0290,Electronics,Summer,27.2,17.57,340,0,Mon,43.1,0.0,43.1,1,43.1
2024-03-13,P0290,Household,Autumn,53.86,7.39,398,0,Fri,71.7,0.0,71.7,1,71.7
2024-03-14,P0290,Beverages,Autumn,95.0,31.44,736,0,Sun,117.97,0.0,117.97,1,117.97
2024-03-15,P0290,Household,Autumn,92.3,98.28,346,0,Thu,160.09,0.0,160.09,6,960.54
2024-03-16,P0290,Snacks,Spring,27.9,101.5,324,0,Thu,49.68,0.0,49.68,127,6309.36
2024-03-17,P0290,Snacks,Spring,7.55,71.33,763,0,Sun,13.07,0.0,13.07,124,1620.68
2024-03-18,P0290,Groceries,Spring,99.57,48.09,986,0,Wed,144.42,0.0,144.42,1,144.42
2024-03-19,P0290,Household,Autumn,48.16,32.71,656,0,Thu,62.24,0.0,62.24,1,62.24
2024-03-20,P0290,Household,Autumn,97.85,5.69,609,1,Mon,143.16,0.07,133.13879999999997,1,133.14
2024-03-21,P0290,Beverages,Winter,54.23,118.85,621,1,Wed,71.12,0.12,62.58560000000001,55,3442.21
2024-03-22,P0290,Groceries,Spring,88.75,46.42,262,0,Mon,146.43,0.0,146.43,1,146.43
2024-03-23,P0290,Groceries,Autumn,45.27,45.38,36,0,Thu,79.06,0.0,79.06,14,1106.84
2024-03-24,P0290,Household,Autumn,62.58,48.3,624,1,Tue,96.93,0.13,84.32910000000001,17,1433.59
2024-03-25,P0290,Electronics,Winter,54.04,93.44,521,0,Sat,76.17,0.0,76.17,54,4113.18
2024-03-26,P0290,Household,Winter,22.77,79.35,990,1,Fri,32.37,0.23,24.924899999999997,70,1744.74
2024-03-27,P0290,Household,Autumn,76.62,113.25,477,0,Tue,132.35,0.0,132.35,74,9793.9
2024-03-28,P0290,Household,Spring,6.43,9.87,282,0,Tue,8.96,0.0,8.96,36,322.56
2024-03-29,P0290,Snacks,Summer,36.88,115.34,295,0,Sun,41.06,0.0,41.06,47,1929.82
2024-03-30,P0290,Clothing,Summer,87.12,71.15,674,0,Mon,131.33,0.0,131.33,15,1969.95
2024-03-31,P0290,Groceries,Summer,50.77,111.6,149,1,Sat,81.9,0.06,76.986,73,5619.98
2024-04-01,P0290,Clothing,Spring,8.69,91.91,195,1,Sun,13.29,0.25,9.9675,229,2282.56
2024-04-02,P0290,Snacks,Autumn,21.55,118.37,458,0,Sun,25.07,0.0,25.07,140,3509.8
2024-04-03,P0290,Electronics,Summer,11.85,26.35,325,1,Mon,14.46,0.06,13.5924,144,1957.31
2024-04-04,P0290,Beverages,Summer,28.49,62.96,782,1,Sun,31.97,0.1,28.773,149,4287.18
2024-04-05,P0290,Electronics,Spring,17.37,112.7,855,0,Thu,30.85,0.0,30.85,110,3393.5
2024-04-06,P0290,Groceries,Autumn,71.48,17.36,174,0,Wed,116.75,0.0,116.75,1,116.75
2024-04-07,P0290,Beverages,Autumn,66.28,93.82,324,1,Fri,98.1,0.07,91.23299999999999,118,10765.49
2024-04-08,P0290,Clothing,Spring,14.37,109.76,278,1,Thu,19.63,0.16,16.4892,113,1863.28
2024-04-09,P0290,Electronics,Summer,45.05,45.62,788,0,Thu,63.32,0.0,63.32,24,1519.68
2024-04-10,P0290,Groceries,Autumn,30.29,53.72,712,0,Tue,47.23,0.0,47.23,69,3258.87
2024-04-11,P0290,Electronics,Autumn,34.38,100.01,410,1,Sat,43.75,0.1,39.375,30,1181.25
2024-04-12,P0290,Beverages,Summer,58.02,68.4,571,0,Tue,89.96,0.0,89.96,72,6477.12
2024-04-13,P0290,Beverages,Spring,89.97,57.94,238,0,Thu,105.24,0.0,105.24,13,1368.12
2024-04-14,P0290,Electronics,Summer,89.84,33.61,949,1,Wed,160.7,0.21,126.953,1,126.95
2024-04-15,P0290,Snacks,Winter,41.89,64.8,150,1,Fri,58.85,0.09,53.5535,115,6158.65
2024-04-16,P0290,Electronics,Autumn,39.93,45.73,79,0,Mon,56.57,0.0,56.57,20,1131.4
2024-04-17,P0290,Clothing,Spring,52.28,57.06,333,0,Sat,88.7,0.0,88.7,36,3193.2
2024-04-18,P0290,Electronics,Summer,47.94,102.16,678,0,Sun,77.75,0.0,77.75,117,9096.75
2024-04-19,P0290,Electronics,Summer,7.12,101.62,835,1,Fri,12.58,0.14,10.8188,107,1157.61
2024-04-20,P0290,Snacks,Spring,58.3,3.5,845,0,Sat,78.74,0.0,78.74,1,78.74
2024-04-21,P0290,Household,Autumn,58.89,65.96,793,0,Mon,90.34,0.0,90.34,27,2439.18
2024-04-22,P0290,Beverages,Spring,45.58,114.14,908,1,Sat,58.16,0.11,51.7624,41,2122.26
2024-04-23,P0290,Clothing,Winter,41.98,54.08,116,0,Mon,46.69,0.0,46.69,104,4855.76
2024-04-24,P0290,Groceries,Spring,93.96,14.14,863,0,Thu,147.11,0.0,147.11,1,147.11
2024-04-25,P0290,Beverages,Winter,60.48,2.34,529,1,Tue,88.21,0.25,66.1575,1,66.16
2024-04-26,P0290,Beverages,Autumn,81.81,49.57,710,0,Mon,128.12,0.0,128.12,1,128.12
2024-04-27,P0290,Household,Summer,95.43,105.35,609,0,Sun,156.37,0.0,156.37,51,7974.87
2024-04-28,P0290,Beverages,Winter,81.2,107.23,909,0,Sun,140.3,0.0,140.3,1,140.3
2024-04-29,P0290,Beverages,Winter,94.35,79.74,228,0,Tue,122.14,0.0,122.14,4,488.56
2024-01-01,P0291,Snacks,Spring,76.17,114.4,823,0,Fri,136.85,0.0,136.85,14,1915.9
2024-01-02,P0291,Snacks,Spring,17.84,9.6,551,0,Sat,30.88,0.0,30.88,1,30.88
2024-01-03,P0291,Snacks,Summer,23.47,45.09,603,1,Thu,33.42,0.16,28.0728,111,3116.08
2024-01-04,P0291,Snacks,Autumn,20.2,95.32,381,1,Sun,34.7,0.21,27.413000000000004,93,2549.41
2024-01-05,P0291,Snacks,Winter,32.89,100.95,953,0,Fri,47.77,0.0,47.77,93,4442.61
2024-01-06,P0291,Clothing,Summer,36.14,11.89,940,1,Sun,59.71,0.23,45.9767,1,45.98
2024-01-07,P0291,Groceries,Winter,81.31,70.87,983,0,Wed,131.64,0.0,131.64,10,1316.4
2024-01-08,P0291,Household,Summer,36.72,80.27,688,0,Wed,56.93,0.0,56.93,27,1537.11
2024-01-09,P0291,Electronics,Spring,72.99,27.41,834,1,Sat,113.91,0.22,88.8498,1,88.85
2024-01-10,P0291,Clothing,Spring,90.48,4.97,589,1,Sun,124.78,0.25,93.58500000000001,1,93.58
2024-01-11,P0291,Snacks,Autumn,12.34,3.46,790,0,Sun,16.02,0.0,16.02,1,16.02
2024-01-12,P0291,Household,Spring,1.03,43.72,178,0,Tue,1.49,0.0,1.49,188,280.12
2024-01-13,P0291,Electronics,Summer,88.98,16.17,760,0,Mon,116.27,0.0,116.27,1,116.27
2024-01-14,P0291,Beverages,Winter,24.59,68.97,861,0,Sun,38.32,0.0,38.32,19,728.08
2024-01-15,P0291,Clothing,Summer,16.19,30.75,543,0,Fri,22.32,0.0,22.32,19,424.08
2024-01-16,P0291,Beverages,Autumn,30.23,41.23,255,0,Wed,45.74,0.0,45.74,39,1783.86
2024-01-17,P0291,Household,Spring,19.42,42.01,86,0,Sat,26.7,0.0,26.7,26,694.2
2024-01-18,P0291,Groceries,Spring,79.57,111.83,67,0,Tue,106.08,0.0,106.08,45,4773.6
2024-01-19,P0291,Groceries,Winter,63.82,103.53,924,0,Tue,90.23,0.0,90.23,47,4240.81
2024-01-20,P0291,Household,Autumn,17.56,78.2,97,1,Sun,20.33,0.11,18.0937,178,3220.68
2024-01-21,P0291,Groceries,Autumn,58.77,19.68,33,0,Tue,85.75,0.0,85.75,1,85.75
2024-01-22,P0291,Groceries,Spring,21.6,10.16,507,0,Thu,29.11,0.0,29.11,1,29.11
2024-01-23,P0291,Beverages,Autumn,20.56,43.33,38,0,Thu,25.54,0.0,25.54,58,1481.32
2024-01-24,P0291,Groceries,Summer,59.95,68.96,36,0,Fri,81.88,0.0,81.88,27,2210.76
2024-01-25,P0291,Groceries,Autumn,66.8,87.27,952,0,Thu,110.13,0.0,110.13,44,4845.72
2024-01-26,P0291,Household,Summer,35.27,3.86,745,0,Mon,51.86,0.0,51.86,1,51.86
2024-01-27,P0291,Groceries,Summer,76.58,24.18,899,0,Sun,115.05,0.0,115.05,1,115.05
2024-01-28,P0291,Clothing,Summer,83.88,53.17,168,0,Mon,139.41,0.0,139.41,1,139.41
2024-01-29,P0291,Snacks,Spring,91.72,43.79,946,0,Mon,113.72,0.0,113.72,1,113.72
2024-01-30,P0291,Snacks,Summer,62.98,55.54,634,0,Tue,87.27,0.0,87.27,31,2705.37
2024-01-31,P0291,Household,Winter,22.78,39.96,543,1,Mon,25.74,0.11,22.9086,178,4077.73
2024-02-01,P0291,Snacks,Autumn,75.1,70.96,462,0,Sat,124.79,0.0,124.79,1,124.79
2024-02-02,P0291,Beverages,Summer,11.68,104.05,714,0,Wed,18.2,0.0,18.2,78,1419.6
2024-02-03,P0291,Clothing,Winter,18.94,10.75,225,0,Sat,25.93,0.0,25.93,1,25.93
2024-02-04,P0291,Clothing,Spring,83.45,35.87,997,0,Sat,116.51,0.0,116.51,1,116.51
2024-02-05,P0291,Household,Spring,91.17,32.69,785,0,Mon,162.26,0.0,162.26,1,162.26
2024-02-06,P0291,Groceries,Spring,7.6,65.75,829,0,Mon,9.41,0.0,9.41,155,1458.55
2024-02-07,P0291,Snacks,Spring,31.9,107.17,515,0,Sat,47.68,0.0,47.68,117,5578.56
2024-02-08,P0291,Beverages,Autumn,63.29,98.57,797,0,Tue,111.51,0.0,111.51,23,2564.73
2024-02-09,P0291,Household,Spring,93.93,108.4,883,1,Tue,118.1,0.18,96.842,63,6101.05
2024-02-10,P0291,Household,Autumn,57.5,26.29,769,0,Thu,70.33,0.0,70.33,1,70.33
2024-02-11,P0291,Groceries,Winter,82.28,41.88,391,0,Mon,137.55,0.0,137.55,1,137.55
2024-02-12,P0291,Electronics,Spring,92.35,33.78,170,1,Thu,127.66,0.25,95.745,1,95.74
2024-02-13,P0291,Snacks,Spring,52.39,65.96,569,0,Wed,64.61,0.0,64.61,47,3036.67
2024-02-14,P0291,Beverages,Winter,74.3,80.87,413,1,Wed,105.1,0.17,87.23299999999999,68,5931.84
2024-02-15,P0291,Household,Winter,66.58,50.43,255,0,Thu,119.44,0.0,119.44,1,119.44
2024-02-16,P0291,Snacks,Autumn,67.46,37.62,37,0,Fri,87.27,0.0,87.27,1,87.27
2024-02-17,P0291,Beverages,Summer,52.19,76.2,919,0,Sun,84.5,0.0,84.5,70,5915.0
2024-02-18,P0291,Clothing,Autumn,62.7,60.3,982,0,Wed,72.56,0.0,72.56,74,5369.44
2024-02-19,P0291,Clothing,Summer,55.88,99.62,48,1,Fri,88.47,0.16,74.31479999999999,127,9437.98
2024-02-20,P0291,Beverages,Autumn,64.14,7.42,479,1,Thu,106.9,0.06,100.486,1,100.49
2024-02-21,P0291,Clothing,Summer,51.01,88.59,217,1,Sun,72.16,0.08,66.38719999999999,55,3651.3
2024-02-22,P0291,Household,Spring,23.03,83.44,761,0,Sat,37.65,0.0,37.65,16,602.4
2024-02-23,P0291,Snacks,Summer,69.67,104.14,43,0,Fri,116.53,0.0,116.53,73,8506.69
2024-02-24,P0291,Beverages,Winter,39.02,101.55,395,0,Mon,54.12,0.0,54.12,102,5520.24
2024-02-25,P0291,Household,Winter,13.65,18.89,696,1,Tue,20.98,0.24,15.9448,74,1179.92
2024-02-26,P0291,Snacks,Summer,85.28,77.32,327,1,Thu,104.33,0.22,81.3774,26,2115.81
2024-02-27,P0291,Snacks,Spring,18.95,72.89,883,1,Fri,33.77,0.11,30.055300000000003,100,3005.53
2024-02-28,P0291,Household,Spring,54.53,83.63,38,1,Fri,63.85,0.08,58.742000000000004,13,763.65
2024-02-29,P0291,Snacks,Summer,72.39,117.77,828,1,Sat,109.83,0.14,94.4538,140,13223.53
2024-03-01,P0291,Electronics,Summer,65.12,14.02,600,1,Wed,93.88,0.24,71.3488,1,71.35
2024-03-02,P0291,Beverages,Winter,16.93,75.88,919,1,Thu,22.92,0.09,20.857200000000002,142,2961.72
2024-03-03,P0291,Beverages,Winter,20.22,72.03,817,1,Tue,26.27,0.06,24.6938,150,3704.07
2024-03-04,P0291,Snacks,Autumn,15.74,1.89,686,1,Thu,23.88,0.17,19.8204,1,19.82
2024-03-05,P0291,Household,Spring,8.18,79.38,437,1,Mon,14.37,0.18,11.7834,106,1249.04
2024-03-06,P0291,Groceries,Spring,29.04,60.16,345,1,Tue,43.73,0.07,40.668899999999994,122,4961.61
2024-03-07,P0291,Clothing,Spring,52.89,92.99,706,0,Sun,66.6,0.0,66.6,109,7259.4
2024-03-08,P0291,Snacks,Autumn,18.12,90.87,674,0,Mon,25.43,0.0,25.43,43,1093.49
2024-03-09,P0291,Groceries,Autumn,97.12,6.2,168,0,Tue,134.35,0.0,134.35,1,134.35
2024-03-10,P0291,Snacks,Winter,70.18,93.87,629,0,Tue,105.49,0.0,105.49,22,2320.78
2024-03-11,P0291,Groceries,Winter,58.76,107.77,771,1,Wed,71.93,0.09,65.45630000000001,166,10865.75
2024-03-12,P0291,Snacks,Summer,68.46,76.21,817,0,Wed,122.17,0.0,122.17,18,2199.06
2024-03-13,P0291,Household,Autumn,44.16,104.44,152,1,Tue,57.73,0.23,44.4521,27,1200.21
2024-03-14,P0291,Clothing,Autumn,47.52,25.77,801,0,Thu,52.64,0.0,52.64,5,263.2
2024-03-15,P0291,Groceries,Autumn,88.98,108.22,427,0,Sun,110.61,0.0,110.61,87,9623.07
2024-03-16,P0291,Electronics,Spring,72.47,112.37,311,0,Tue,105.2,0.0,105.2,92,9678.4
2024-03-17,P0291,Household,Winter,59.23,34.89,290,0,Wed,93.96,0.0,93.96,1,93.96
2024-03-18,P0291,Clothing,Summer,95.07,42.1,964,0,Tue,152.78,0.0,152.78,1,152.78
2024-03-19,P0291,Snacks,Autumn,66.6,85.6,908,1,Sat,112.18,0.24,85.25680000000001,64,5456.44
2024-03-20,P0291,Groceries,Autumn,40.47,40.99,275,1,Sat,70.21,0.15,59.67849999999999,56,3342.0
2024-03-21,P0291,Clothing,Autumn,5.7,118.75,239,0,Mon,6.53,0.0,6.53,64,417.92
2024-03-22,P0291,Beverages,Spring,39.68,35.3,43,0,Mon,58.62,0.0,58.62,2,117.24
2024-03-23,P0291,Household,Summer,92.56,4.44,398,0,Sun,136.22,0.0,136.22,1,136.22
2024-03-24,P0291,Groceries,Summer,5.42,98.3,154,1,Thu,9.07,0.19,7.346700000000001,216,1586.89
2024-03-25,P0291,Household,Autumn,19.27,6.15,93,0,Mon,28.78,0.0,28.78,1,28.78
2024-03-26,P0291,Groceries,Summer,81.07,116.94,846,0,Thu,99.43,0.0,99.43,70,6960.1
2024-03-27,P0291,Beverages,Spring,37.13,72.39,64,0,Mon,48.03,0.0,48.03,98,4706.94
2024-03-28,P0291,Electronics,Autumn,19.4,53.28,899,1,Sat,25.83,0.2,20.664,113,2335.03
2024-03-29,P0291,Beverages,Winter,81.75,88.18,564,1,Tue,129.41,0.14,111.2926,50,5564.63
2024-03-30,P0291,Snacks,Winter,56.29,86.18,761,1,Sun,73.56,0.13,63.9972,167,10687.53
2024-03-31,P0291,Household,Summer,55.3,47.23,92,0,Sun,72.68,0.0,72.68,12,872.16
2024-04-01,P0291,Electronics,Winter,30.08,26.46,770,0,Tue,41.06,0.0,41.06,29,1190.74
2024-04-02,P0291,Household,Winter,67.84,101.54,250,0,Sat,102.98,0.0,102.98,62,6384.76
2024-04-03,P0291,Clothing,Autumn,86.32,110.72,360,0,Mon,123.75,0.0,123.75,69,8538.75
2024-04-04,P0291,Groceries,Spring,75.27,119.39,752,0,Mon,127.66,0.0,127.66,70,8936.2
2024-04-05,P0291,Snacks,Autumn,61.63,44.23,836,1,Tue,92.28,0.21,72.9012,43,3134.75
2024-04-06,P0291,Snacks,Spring,35.7,69.65,77,0,Mon,55.55,0.0,55.55,64,3555.2
2024-04-07,P0291,Household,Autumn,85.63,117.75,979,0,Sun,131.9,0.0,131.9,69,9101.1
2024-04-08,P0291,Snacks,Winter,57.04,50.08,688,0,Wed,91.76,0.0,91.76,14,1284.64
2024-04-09,P0291,Household,Autumn,89.07,95.07,473,0,Wed,150.29,0.0,150.29,17,2554.93
2024-04-10,P0291,Groceries,Summer,26.16,112.83,894,0,Tue,38.05,0.0,38.05,19,722.95
2024-04-11,P0291,Groceries,Summer,65.78,23.07,279,0,Wed,74.52,0.0,74.52,1,74.52
2024-04-12,P0291,Household,Spring,93.58,87.22,358,0,Fri,109.65,0.0,109.65,56,6140.4
2024-04-13,P0291,Beverages,Spring,38.03,84.65,786,0,Wed,48.42,0.0,48.42,32,1549.44
2024-04-14,P0291,Beverages,Spring,95.18,47.29,776,0,Tue,166.22,0.0,166.22,1,166.22
2024-04-15,P0291,Groceries,Summer,39.85,117.74,511,0,Fri,63.01,0.0,63.01,108,6805.08
2024-04-16,P0291,Electronics,Autumn,44.33,104.15,68,1,Fri,53.96,0.09,49.1036,182,8936.86
2024-04-17,P0291,Beverages,Winter,80.84,119.32,958,1,Tue,113.22,0.15,96.237,61,5870.46
2024-04-18,P0291,Household,Spring,26.82,66.46,990,0,Wed,45.77,0.0,45.77,55,2517.35
2024-04-19,P0291,Groceries,Autumn,70.88,27.44,38,0,Sat,119.15,0.0,119.15,1,119.15
2024-04-20,P0291,Snacks,Autumn,30.54,34.24,329,0,Fri,53.57,0.0,53.57,23,1232.11
2024-04-21,P0291,Snacks,Summer,59.78,95.19,131,1,Sat,82.16,0.13,71.47919999999999,165,11794.07
2024-04-22,P0291,Beverages,Summer,77.82,44.03,602,1,Tue,137.37,0.25,103.0275,1,103.03
2024-04-23,P0291,Electronics,Winter,3.59,26.58,190,1,Wed,4.53,0.09,4.1223,67,276.19
2024-04-24,P0291,Clothing,Autumn,9.76,110.7,871,1,Sun,13.69,0.24,10.404399999999999,225,2340.99
2024-04-25,P0291,Beverages,Spring,93.5,41.58,794,1,Sat,153.51,0.12,135.0888,1,135.09
2024-04-26,P0291,Electronics,Summer,81.77,10.71,765,1,Sat,134.28,0.18,110.10960000000001,1,110.11
2024-04-27,P0291,Beverages,Autumn,87.82,68.42,799,0,Thu,136.71,0.0,136.71,1,136.71
